date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,target
2010-12-14,19,5,0.0,10.0,4,54,12:13 PM,12:27 AM,06:52 AM,04:41 PM,-3,9,10,9,24,3,34,0.0,1014,19,10,270,13,California,1
2010-12-12,10,3,0.0,1.0,2,40,11:30 AM,11:36 PM,07:15 AM,04:37 PM,7,5,7,5,35,99,99,30.2,1000,10,6,174,16,Southeastern Michigan,1
2010-12-13,3,-6,0.0,7.0,1,47,11:53 AM,No moonset,07:15 AM,04:37 PM,-5,-8,-2,-8,39,75,80,5.7,993,3,2,303,24,Southeastern Michigan,1
2010-12-14,-3,-6,0.0,2.0,1,54,12:16 PM,12:34 AM,07:16 AM,04:37 PM,-14,-13,-5,-13,43,83,49,0.0,1004,-3,5,299,26,Southeastern Michigan,1
2010-12-15,-3,-7,0.0,8.0,1,62,12:42 PM,01:33 AM,07:17 AM,04:38 PM,-12,-12,-5,-12,37,43,60,0.0,1011,-3,9,285,23,Southeastern Michigan,1
2010-12-03,19,5,0.0,10.0,4,11,04:38 AM,03:00 PM,06:44 AM,04:40 PM,-7,10,11,10,8,37,33,0.0,1016,19,10,201,4,California,1
2010-12-04,16,7,0.0,9.0,2,4,05:46 AM,03:49 PM,06:44 AM,04:40 PM,-6,9,10,9,11,36,38,0.3,1017,16,10,177,6,California,1
2010-11-23,15,1,0.0,6.0,3,79,06:31 PM,09:08 AM,07:11 AM,04:52 PM,7,7,10,7,41,58,86,1.3,1015,15,10,256,22,Northern California,1
2010-11-21,11,0,0.0,9.0,3,100,04:42 PM,07:09 AM,07:09 AM,04:53 PM,3,2,5,2,28,13,88,0.0,1027,11,7,136,14,Northern and Central California,1
2010-11-22,17,5,0.0,9.0,3,87,05:33 PM,08:10 AM,07:10 AM,04:52 PM,8,9,11,9,28,33,85,0.0,1021,17,10,192,15,Northern and Central California,1
2010-11-23,15,1,0.0,6.0,3,79,06:31 PM,09:08 AM,07:11 AM,04:52 PM,7,7,10,7,41,58,86,1.3,1015,15,10,256,22,Northern and Central California,1
2010-11-24,5,-3,0.0,9.0,1,72,07:37 PM,09:59 AM,07:12 AM,04:51 PM,-4,-1,2,-1,21,37,70,0.0,1025,5,9,201,10,Northern and Central California,1
2010-11-06,5,-2,0.0,8.0,1,0,08:28 AM,06:12 PM,07:51 AM,06:06 PM,-1,-1,2,-1,13,77,86,0.3,1024,5,8,320,8,Northern California,1
2010-10-27,19,9,0.0,11.0,3,65,09:39 PM,12:13 PM,07:40 AM,06:18 PM,9,12,13,12,29,28,80,5.0,1011,19,8,215,15,Northern California,1
2010-10-27,19,9,0.0,11.0,3,65,09:39 PM,12:13 PM,07:40 AM,06:18 PM,9,12,13,12,29,28,80,5.0,1011,19,8,215,15,Northern Illinois,1
2010-10-28,13,6,0.0,11.0,3,58,10:44 PM,01:01 PM,07:41 AM,06:16 PM,5,7,10,7,37,29,89,0.0,1015,13,10,262,17,Northern Illinois,1
2010-10-29,7,1,0.0,6.0,1,51,11:54 PM,01:43 PM,07:42 AM,06:15 PM,1,1,4,1,33,61,84,2.9,1021,7,8,291,18,Northern Illinois,1
2010-10-26,22,11,0.0,8.0,4,72,08:39 PM,11:19 AM,07:39 AM,06:19 PM,14,16,16,16,31,63,89,10.7,1006,22,6,179,15,Northern Illinois,1
2010-10-27,19,9,0.0,11.0,3,65,09:39 PM,12:13 PM,07:40 AM,06:18 PM,9,12,13,12,29,28,80,5.0,1011,19,8,215,15,Northern Illinois,1
2010-10-28,13,6,0.0,11.0,3,58,10:44 PM,01:01 PM,07:41 AM,06:16 PM,5,7,10,7,37,29,89,0.0,1015,13,10,262,17,Northern Illinois,1
2010-08-19,32,18,0.0,13.0,6,63,04:53 PM,01:20 AM,06:17 AM,07:53 PM,19,26,26,25,10,7,71,0.0,1012,32,8,189,5,Southeastern Michigan,1
2010-08-20,32,21,0.0,13.0,7,70,05:35 PM,02:17 AM,06:18 AM,07:52 PM,16,27,27,26,19,6,59,0.0,1013,32,10,279,9,Southeastern Michigan,1
2010-08-21,30,19,0.0,13.0,6,77,06:10 PM,03:18 AM,06:19 AM,07:50 PM,18,26,26,24,16,21,73,0.0,1015,30,10,125,9,Southeastern Michigan,1
2010-08-22,27,21,0.0,5.0,5,84,06:39 PM,04:18 AM,06:20 AM,07:49 PM,22,26,26,24,20,62,93,12.7,1010,27,6,223,11,Southeastern Michigan,1
2010-08-23,27,18,0.0,9.0,5,92,07:06 PM,05:18 AM,06:21 AM,07:48 PM,18,21,22,21,23,61,88,0.8,1011,27,7,170,11,Southeastern Michigan,1
2010-08-11,31,23,0.0,11.0,6,4,07:59 AM,08:43 PM,06:02 AM,08:03 PM,23,30,30,26,15,33,84,9.1,1011,31,7,267,8,Ohio,1
2010-07-29,33,25,0.0,10.0,6,75,09:50 PM,09:25 AM,06:07 AM,08:13 PM,23,32,32,28,24,44,75,17.8,1012,33,8,218,15,Virginia,1
2010-07-29,35,23,0.0,9.0,6,75,10:04 PM,09:40 AM,06:24 AM,08:23 PM,22,32,32,29,15,38,66,2.0,1012,35,9,268,7,Southern California,1
2010-07-29,35,23,0.0,9.0,6,75,10:04 PM,09:40 AM,06:24 AM,08:23 PM,22,32,32,29,15,38,66,2.0,1012,35,9,268,7,Southern California,1
2010-07-23,34,22,0.0,15.0,7,81,06:55 PM,03:25 AM,05:53 AM,08:24 PM,21,31,31,28,20,31,72,0.0,1014,34,10,198,9,Southeastern Michigan,1
2010-07-24,35,28,0.0,14.0,7,88,07:35 PM,04:23 AM,05:53 AM,08:23 PM,23,35,35,31,22,19,63,0.1,1011,35,10,248,12,Southeastern Michigan,1
2010-07-25,35,23,0.0,13.0,6,96,08:07 PM,05:25 AM,05:54 AM,08:22 PM,22,31,31,28,23,20,71,15.0,1011,35,9,282,11,Southeastern Michigan,1
2010-07-26,30,21,0.0,15.0,6,100,08:36 PM,06:25 AM,05:55 AM,08:21 PM,15,26,26,25,18,4,60,0.0,1016,30,10,294,10,Southeastern Michigan,1
2010-07-15,32,22,0.0,15.0,7,23,10:24 AM,10:46 PM,05:46 AM,08:30 PM,22,29,29,26,14,28,79,0.0,1016,32,8,166,7,Southeastern Michigan,1
2010-07-16,33,22,0.0,15.0,7,30,11:37 AM,11:15 PM,05:47 AM,08:29 PM,22,31,31,28,18,28,74,0.0,1013,33,8,229,8,Southeastern Michigan,1
2010-07-17,32,23,0.0,15.0,7,37,12:48 PM,11:45 PM,05:48 AM,08:28 PM,20,29,29,27,17,15,65,0.1,1012,32,10,264,9,Southeastern Michigan,1
2010-07-18,33,23,0.0,15.0,7,45,01:58 PM,No moonset,05:48 AM,08:28 PM,20,30,30,28,20,9,66,0.0,1011,33,10,260,10,Southeastern Michigan,1
2010-07-19,32,23,0.0,13.0,6,52,03:07 PM,12:18 AM,05:49 AM,08:27 PM,22,30,30,27,20,29,80,8.6,1011,32,9,240,9,Southeastern Michigan,1
2010-06-25,26,13,0.0,15.0,6,96,08:28 PM,04:45 AM,05:46 AM,08:50 PM,15,20,21,20,13,22,73,0.0,1017,26,8,295,8,Northern California,1
2010-06-26,29,14,0.0,15.0,6,100,09:13 PM,05:43 AM,05:46 AM,08:50 PM,15,22,23,22,17,16,65,0.0,1012,29,10,222,10,Northern California,1
2010-06-06,22,12,0.0,10.0,4,25,01:54 AM,02:56 PM,05:45 AM,08:43 PM,15,19,19,19,43,61,82,8.9,1003,22,9,278,22,Northern California,1
2010-01-18,3,-1,0.0,6.0,1,17,09:05 AM,08:45 PM,07:36 AM,05:16 PM,0,-3,1,-3,21,83,97,0.1,1013,3,6,276,11,Northern and Central California,1
2010-01-19,0,-3,0.0,1.0,1,24,09:27 AM,09:44 PM,07:35 AM,05:17 PM,-2,-5,-1,-5,21,86,94,0.2,1014,0,8,267,12,Northern and Central California,1
2010-01-20,0,-5,0.0,10.0,1,31,09:49 AM,10:44 PM,07:35 AM,05:19 PM,-5,-6,-3,-6,15,29,88,0.0,1018,0,7,235,8,Northern and Central California,1
2010-01-21,1,-7,0.0,10.0,2,39,10:11 AM,11:46 PM,07:34 AM,05:20 PM,-5,-9,-3,-9,34,36,79,0.3,1019,1,9,117,21,Northern and Central California,1
2010-01-22,2,-1,0.6,2.0,1,46,10:36 AM,No moonset,07:33 AM,05:21 PM,-2,-4,0,-4,23,78,86,2.7,1015,2,8,98,14,Northern and Central California,1
2010-01-23,4,-2,0.0,10.0,1,53,11:06 AM,12:50 AM,07:33 AM,05:22 PM,-3,-4,0,-4,28,28,78,0.0,1020,4,10,122,16,Northern and Central California,1
2010-01-24,9,-1,0.0,5.0,1,60,11:42 AM,01:57 AM,07:32 AM,05:23 PM,2,-2,3,-2,51,62,91,9.0,1009,9,8,147,27,Northern and Central California,1
2010-01-25,11,-1,0.0,1.0,1,68,12:26 PM,03:05 AM,07:31 AM,05:25 PM,4,1,5,1,41,89,93,39.3,994,11,8,240,21,Northern and Central California,1
2010-01-26,-1,-6,0.0,1.0,1,75,01:22 PM,04:12 AM,07:31 AM,05:26 PM,-6,-10,-3,-10,39,100,82,1.2,1008,-1,1,264,24,Northern and Central California,1
2010-01-27,-1,-6,0.0,7.0,1,82,02:28 PM,05:15 AM,07:30 AM,05:27 PM,-8,-11,-4,-11,38,71,80,0.0,1021,-1,5,258,23,Northern and Central California,1
2010-01-28,-1,-13,1.0,1.0,1,90,03:44 PM,06:09 AM,07:29 AM,05:28 PM,-9,-13,-6,-13,45,89,84,3.1,1022,-1,2,273,25,Northern and Central California,1
2009-12-10,-7,-14,0.0,1.0,1,37,01:04 AM,12:28 PM,07:04 AM,04:17 PM,-13,-21,-11,-21,48,96,86,0.0,1015,-7,6,250,31,Michigan,1
2009-12-11,-4,-9,0.0,5.0,1,30,02:13 AM,12:55 PM,07:05 AM,04:17 PM,-9,-13,-7,-13,28,52,86,0.0,1026,-4,10,230,16,Michigan,1
2009-12-12,1,-6,1.1,7.0,1,23,03:22 AM,01:25 PM,07:06 AM,04:17 PM,-6,-8,-2,-8,37,44,75,1.9,1024,1,9,171,20,Michigan,1
2009-12-09,1,-12,5.6,1.0,1,45,12:05 AM,12:13 PM,07:13 AM,04:27 PM,-4,-11,-4,-11,43,100,97,8.0,993,1,2,248,27,Ohio,1
2009-12-10,-14,-19,0.0,4.0,1,37,01:15 AM,12:39 PM,07:14 AM,04:27 PM,-15,-26,-16,-26,39,83,95,0.0,1017,-14,8,256,26,Ohio,1
2009-12-08,5,-4,0.0,10.0,2,52,No moonrise,11:43 AM,06:48 AM,04:40 PM,-7,-4,-1,-4,21,11,66,0.0,1017,5,10,259,10,California,1
2009-12-07,5,-4,0.0,1.0,1,59,10:58 PM,11:13 AM,06:47 AM,04:40 PM,1,-2,2,-2,33,81,89,14.9,1004,5,6,240,19,California,1
2009-12-08,5,-4,0.0,10.0,2,52,No moonrise,11:43 AM,06:48 AM,04:40 PM,-7,-4,-1,-4,21,11,66,0.0,1017,5,10,259,10,California,1
2009-10-13,12,5,0.0,2.0,2,30,02:02 AM,04:04 PM,07:25 AM,06:37 PM,6,6,9,6,30,83,85,0.4,1021,12,8,291,18,Northern California,1
2009-07-21,30,16,0.0,12.0,5,0,05:50 AM,07:56 PM,06:27 AM,08:02 PM,18,22,22,22,16,46,83,13.5,1016,30,8,216,8,San Francisco Bay Area,1
2009-06-12,29,16,0.0,15.0,6,60,11:46 PM,09:24 AM,05:26 AM,08:36 PM,13,23,23,23,12,14,60,0.0,1015,29,10,115,6,Georgia,1
2009-06-13,31,18,0.0,15.0,6,52,No moonrise,10:25 AM,05:26 AM,08:36 PM,14,25,25,25,12,12,61,0.0,1014,31,10,122,6,Georgia,1
2009-03-08,20,8,0.0,11.0,3,81,04:02 PM,04:39 AM,06:25 AM,06:13 PM,7,13,14,13,18,45,74,0.3,1017,20,10,198,9,San Francisco Bay Area,1
2008-11-11,27,20,0.0,10.0,5,93,04:20 PM,03:57 AM,05:44 AM,05:46 PM,20,25,25,23,9,62,92,9.2,1010,27,8,223,4,Island of Puerto Rico,1
2008-11-07,22,10,0.0,11.0,5,62,01:55 PM,12:33 AM,06:45 AM,05:17 PM,11,16,16,16,16,2,73,0.0,1013,22,10,220,9,Southern California,1
2008-09-22,26,25,0.0,4.0,6,39,No moonrise,01:24 PM,06:12 AM,06:19 PM,24,29,29,26,33,85,88,94.3,1013,26,5,131,19,Island of Puerto Rico,1
2008-08-16,33,24,0.0,11.0,6,100,07:40 PM,06:40 AM,06:58 AM,07:40 PM,24,33,33,28,11,43,78,16.8,1012,33,8,76,5,Island of Puerto Rico,1
2008-07-10,25,16,0.0,8.0,4,47,01:52 PM,12:33 AM,06:22 AM,08:05 PM,18,19,20,19,14,68,91,25.3,1014,25,8,169,7,San Francisco Bay Area,1
2008-07-10,27,14,0.0,15.0,6,47,02:16 PM,12:21 AM,05:54 AM,08:47 PM,14,20,21,20,16,20,68,0.0,1017,27,9,314,9,Northern California,0
2014-06-30,32,19,0.0,14.0,7,16,09:10 AM,10:36 PM,06:06 AM,08:36 PM,18,27,27,26,13,25,68,0.0,1016,32,10,174,7,Southern California,0
2014-07-02,30,26,0.0,12.0,6,30,10:09 AM,10:41 PM,05:52 AM,07:04 PM,23,30,30,27,27,36,77,0.5,1017,30,10,88,16,Island of Puerto Rico,0
2014-06-09,27,16,0.0,9.0,5,81,03:27 PM,02:33 AM,05:38 AM,06:38 PM,18,21,21,21,8,65,83,13.7,1012,27,8,197,3,Alberta,0
2014-06-03,27,17,0.0,13.0,5,35,11:05 AM,12:04 AM,05:42 AM,08:38 PM,18,21,22,21,21,46,82,0.3,1013,27,8,248,12,Pennsylvania,0
2014-05-23,18,9,0.0,14.0,3,31,02:43 AM,03:19 PM,05:48 AM,08:29 PM,7,12,13,12,29,44,73,0.1,1016,18,7,301,14,Pennsylvania,0
2014-05-24,21,12,0.0,12.0,4,24,03:07 AM,04:13 PM,05:40 AM,08:18 PM,13,16,16,16,20,33,84,0.4,1017,21,10,327,9,Southeastern Michigan,0
2014-05-25,25,13,0.0,15.0,5,17,03:42 AM,05:18 PM,05:39 AM,08:19 PM,12,19,20,19,17,5,68,0.0,1019,25,10,294,9,Southeastern Michigan,0
2014-04-24,17,5,0.0,12.0,3,21,03:20 AM,03:00 PM,06:04 AM,07:49 PM,8,10,12,10,33,57,80,28.8,1009,17,8,136,18,Ohio,0
2014-04-12,20,5,0.0,13.0,4,89,05:27 PM,05:08 AM,06:41 AM,07:52 PM,6,11,12,11,21,14,71,0.0,1020,20,8,185,12,Northern Illinois,0
2014-04-13,32,13,0.0,13.0,6,96,05:12 PM,04:39 AM,05:56 AM,06:23 PM,11,22,22,22,14,7,57,0.0,1011,32,10,106,4,Alberta,0
2014-04-14,23,16,0.0,8.0,4,100,07:28 PM,06:15 AM,06:46 AM,07:51 PM,16,19,19,19,30,73,84,0.0,1015,23,10,183,16,North Carolina,0
2014-04-15,13,-5,1.7,1.0,1,89,08:33 PM,06:43 AM,06:36 AM,07:55 PM,1,-1,3,-1,37,82,86,5.1,1011,13,5,274,22,Northern and Central California,0
2014-03-20,10,3,0.0,12.0,2,67,11:32 PM,09:11 AM,07:06 AM,07:14 PM,1,2,6,2,33,38,77,0.0,1012,10,10,274,17,Southeastern Michigan,0
2014-03-12,17,6,0.0,4.0,3,75,03:42 PM,04:45 AM,07:19 AM,07:09 PM,11,12,14,12,46,65,88,1.9,998,17,9,222,27,Virginia,0
2014-03-13,3,0,0.0,12.0,2,82,04:36 PM,05:20 AM,07:18 AM,07:10 PM,-8,-5,2,-5,50,6,52,0.0,1013,3,9,314,33,Virginia,0
2014-03-03,-8,-22,0.0,9.0,1,9,07:50 AM,09:08 PM,06:43 AM,06:05 PM,-17,-20,-13,-20,24,51,82,0.6,1028,-8,8,342,13,Pennsylvania,0
2014-02-12,9,-2,0.0,10.0,2,89,04:23 PM,06:04 AM,08:01 AM,06:30 PM,1,2,3,2,10,19,85,0.0,1025,9,10,152,5,Georgia,0
2014-02-13,14,4,0.0,11.0,3,97,05:17 PM,05:53 AM,07:00 AM,06:07 PM,4,8,9,8,15,3,74,0.0,1018,14,10,246,8,Texas,0
2014-02-14,11,2,0.0,11.0,3,100,05:44 PM,06:20 AM,06:53 AM,05:43 PM,3,2,6,2,39,12,84,0.0,1006,11,10,238,25,Virginia,0
2014-02-15,27,11,0.0,12.0,5,88,06:56 PM,06:46 AM,06:33 AM,06:12 PM,10,18,18,18,21,3,65,0.0,1016,27,9,58,8,Alberta,0
2014-02-07,-5,-15,0.0,10.0,2,51,11:47 AM,01:30 AM,07:16 AM,05:37 PM,-13,-18,-11,-18,23,17,76,0.0,1028,-5,10,266,14,Pennsylvania,0
2014-02-06,-6,-11,0.0,10.0,1,44,11:11 AM,12:33 AM,07:20 AM,05:39 PM,-11,-15,-9,-15,22,46,84,0.0,1028,-6,9,278,13,Northern Illinois,0
2014-02-05,28,19,0.0,10.0,5,36,11:04 AM,No moonset,06:45 AM,06:12 PM,21,24,24,23,12,64,89,1.3,1013,28,6,263,6,Island of Puerto Rico,0
2014-02-08,-7,-16,0.0,3.0,1,59,12:30 PM,02:25 AM,07:15 AM,05:38 PM,-14,-16,-12,-16,11,48,76,0.3,1027,-7,10,275,7,Pennsylvania,0
2014-02-09,5,-6,0.0,10.0,2,66,01:48 PM,03:51 AM,08:04 AM,06:26 PM,-7,-2,-1,-2,10,14,70,0.0,1024,5,10,88,5,Georgia,0
2014-02-10,17,6,0.0,1.0,3,74,02:42 PM,03:49 AM,07:03 AM,06:05 PM,12,12,13,12,27,91,94,7.2,1018,17,7,161,17,Texas,0
2014-02-11,7,3,0.0,1.0,1,81,03:33 PM,04:33 AM,07:02 AM,06:06 PM,3,0,4,0,32,95,92,11.2,1021,7,7,91,24,Texas,0
2014-02-16,-4,-13,0.0,1.0,1,81,07:48 PM,07:36 AM,07:08 AM,05:51 PM,-10,-15,-9,-15,22,95,91,1.8,1019,-4,6,279,14,Northern California,0
2014-02-17,-5,-14,0.0,10.0,1,73,08:43 PM,08:02 AM,07:03 AM,05:49 PM,-12,-14,-9,-14,19,32,78,0.0,1027,-5,9,213,10,Pennsylvania,0
2014-02-18,8,-4,0.0,11.0,2,66,09:38 PM,08:24 AM,06:54 AM,05:41 PM,0,-3,2,-3,35,21,89,0.0,1009,8,10,232,21,Illinois,0
2014-02-19,16,7,0.0,10.0,3,58,10:31 PM,09:00 AM,06:48 AM,05:49 PM,9,10,12,10,38,46,87,3.0,1016,16,9,217,22,Virginia,0
2014-02-20,24,5,0.0,12.0,3,51,11:26 PM,09:58 AM,06:40 AM,06:04 PM,-1,13,13,13,13,35,43,0.0,1015,24,10,195,7,San Francisco Bay Area,0
2014-02-21,16,0,0.0,11.0,3,43,12:16 AM,10:51 AM,07:49 AM,06:41 PM,0,6,8,6,18,9,57,0.0,1017,16,10,311,11,Georgia,0
2014-02-22,9,-2,0.0,11.0,2,36,12:33 AM,10:47 AM,06:40 AM,05:39 PM,1,-1,3,-1,26,7,78,0.0,1017,9,10,236,15,New York,0
2014-02-23,10,0,0.0,9.0,1,28,01:35 AM,11:39 AM,06:39 AM,05:41 PM,3,2,4,2,16,54,88,0.2,1014,10,10,240,9,New York,0
2014-01-22,-9,-16,0.0,10.0,2,52,11:35 PM,10:12 AM,07:15 AM,05:02 PM,-16,-21,-12,-21,32,33,75,0.2,1012,-9,8,302,23,Newark,0
2014-01-18,9,0,0.0,9.0,1,81,07:54 PM,08:40 AM,07:50 AM,04:51 PM,-4,2,3,2,11,24,51,0.0,1024,9,10,164,5,Tacoma,0
2014-01-17,26,24,0.0,12.0,6,89,07:33 PM,07:42 AM,06:59 AM,06:09 PM,20,27,27,25,25,29,77,0.0,1017,26,10,100,16,Island of Puerto Rico,0
2014-01-07,-17,-24,0.0,8.0,1,39,11:25 AM,No moonset,07:39 AM,05:04 PM,-23,-32,-20,-32,44,70,80,0.0,1028,-17,10,260,26,Northern and Central California,0
2014-01-08,-8,-17,0.0,3.0,1,46,11:30 AM,12:16 AM,07:15 AM,04:34 PM,-13,-18,-13,-18,13,77,90,0.0,1030,-8,9,244,8,Michigan,0
2014-01-09,18,16,0.0,1.0,4,53,12:57 PM,01:35 AM,07:15 AM,05:39 PM,15,17,17,17,32,94,87,0.0,1021,18,6,144,20,Texas,0
2014-01-06,4,-7,0.0,9.0,2,31,11:26 AM,No moonset,08:28 AM,05:46 PM,-10,-3,-2,-3,7,14,61,0.0,1029,4,10,95,4,Georgia,0
2013-12-22,6,-4,0.0,9.0,2,63,10:30 PM,11:07 AM,08:25 AM,05:34 PM,-6,-3,0,-3,18,3,70,0.0,1033,6,10,306,9,Georgia,0
2013-12-23,11,-2,0.0,4.0,1,56,10:59 PM,10:56 AM,07:34 AM,04:49 PM,3,2,5,2,25,67,86,3.1,1020,11,8,288,15,Pennsylvania,0
2013-12-24,8,1,0.0,7.0,2,48,11:49 PM,11:17 AM,07:15 AM,04:53 PM,1,1,5,1,42,50,75,19.0,1024,8,8,343,29,Virginia,0
2013-12-25,-3,-9,0.0,4.0,1,41,No moonrise,11:47 AM,07:28 AM,04:39 PM,-7,-12,-6,-12,28,81,91,0.2,1024,-3,7,239,17,Illinois,0
2013-12-13,-2,-10,0.0,9.0,1,72,02:30 PM,03:50 AM,07:31 AM,04:48 PM,-8,-12,-6,-12,25,52,86,0.0,1025,-2,10,249,14,Northern Illinois,0
2013-12-14,5,-4,6.8,1.0,1,79,02:50 PM,04:30 AM,07:13 AM,04:30 PM,-3,-8,-2,-8,31,96,94,15.3,1026,5,5,48,19,Newark,0
2013-12-15,7,5,0.0,7.0,2,86,03:33 PM,06:05 AM,07:50 AM,04:20 PM,5,4,6,4,20,82,94,1.2,1029,7,3,196,9,Tacoma,0
2013-12-16,-6,-12,0.0,4.0,1,93,04:26 PM,06:30 AM,07:24 AM,04:35 PM,-9,-15,-9,-15,17,71,94,0.4,1020,-6,7,166,11,Illinois,0
2013-12-17,20,13,0.0,5.0,4,100,06:12 PM,06:33 AM,06:28 AM,05:42 PM,13,16,16,16,19,65,84,1.9,1019,20,8,45,7,Alberta,0
2013-12-18,-2,-7,0.0,5.0,1,100,06:21 PM,08:12 AM,07:34 AM,04:50 PM,-7,-11,-5,-11,30,62,89,0.0,1021,-2,7,255,18,Northern and Central California,0
2013-12-19,16,8,0.0,6.0,3,85,07:37 PM,08:22 AM,06:52 AM,05:19 PM,5,10,11,10,32,57,62,15.8,1014,16,9,215,10,San Francisco Bay Area,0
2013-12-20,10,3,0.0,1.0,2,77,08:28 PM,09:02 AM,06:53 AM,05:20 PM,8,6,8,6,51,99,98,100.8,1009,10,5,216,15,San Francisco Bay Area,0
2013-12-21,1,0,22.5,1.0,1,70,08:40 PM,09:35 AM,07:12 AM,04:20 PM,0,-3,0,-3,19,98,96,23.6,1009,1,7,130,13,Michigan,0
2013-12-26,-1,-7,0.0,9.0,1,34,12:37 AM,12:01 PM,07:14 AM,04:23 PM,-6,-9,-4,-9,32,55,88,0.2,1024,-1,8,228,19,Michigan,0
2013-12-27,2,-7,0.0,9.0,1,27,02:06 AM,01:05 PM,07:38 AM,04:55 PM,-5,-7,-2,-7,27,35,86,0.0,1027,2,9,233,14,Northern and Central California,0
2013-11-21,13,4,0.0,7.0,2,69,08:40 PM,10:06 AM,07:01 AM,05:06 PM,5,7,8,7,13,77,81,0.0,1031,13,10,75,8,North Carolina,0
2013-11-22,18,11,0.0,10.0,3,61,09:19 PM,10:33 AM,06:50 AM,04:50 PM,12,15,15,15,22,45,86,0.4,1023,18,8,208,14,Virginia,0
2013-11-17,8,4,0.0,4.0,2,100,04:53 PM,07:16 AM,07:18 AM,04:32 PM,6,4,7,4,27,81,95,5.9,1011,8,7,186,12,Tacoma,0
2013-11-18,6,0,0.0,10.0,2,100,05:44 PM,07:45 AM,06:56 AM,04:41 PM,-2,0,4,0,36,0,69,0.0,1021,6,10,298,22,Illinois,0
2013-11-19,4,-3,0.0,9.0,1,84,06:43 PM,08:44 AM,07:07 AM,04:54 PM,-4,-4,0,-4,28,32,77,0.0,1024,4,9,229,16,Northern California,0
2013-11-20,22,15,0.0,7.0,4,76,08:06 PM,09:13 AM,06:48 AM,05:23 PM,15,19,20,19,31,52,77,2.4,1016,22,10,97,20,Texas,0
2013-10-19,30,22,0.0,7.0,6,100,05:38 PM,05:24 AM,05:27 AM,05:23 PM,22,29,29,26,8,56,84,11.5,1009,30,6,262,3,North Carolina,0
2013-09-11,29,20,0.0,12.0,5,41,01:21 PM,11:23 PM,06:52 AM,07:31 PM,21,26,26,24,20,35,85,0.5,1018,29,7,230,10,Northern Illinois,0
2013-09-12,31,18,0.0,13.0,6,49,01:50 PM,No moonset,06:33 AM,07:03 PM,3,24,24,24,20,3,25,0.0,1012,31,10,278,13,California,0
2013-09-13,23,14,0.0,13.0,5,56,03:01 PM,12:08 AM,06:41 AM,07:14 PM,14,20,20,20,26,27,78,3.2,1008,23,9,329,13,Southeastern Michigan,0
2013-09-14,18,7,0.0,13.0,4,64,04:06 PM,01:23 AM,06:55 AM,07:26 PM,5,10,11,10,16,28,76,0.0,1019,18,7,293,7,Northern and Central California,0
2013-09-15,18,11,0.0,1.0,3,71,04:26 PM,02:03 AM,06:28 AM,06:56 PM,10,14,14,14,18,75,78,7.9,1017,18,6,138,9,Michigan,0
